How do I restrict my Federal search to a particular jurisdiction?	{"additionalLinks": null, "summary": "You can restrict a Federal search to use a specific jurisdiction within the Federal system using filters. To restrict your search, use one of the following methods."}
How do I restrict my search to a specific category?	{"additionalLinks": null, "summary": "Use one of the following methods to restrict your search.Your results will contain documents only from the categories you selected."}
Date Formats	{"additionalLinks": null, "summary": "To restrict your search to a specific date or date range from the Date section on theAdvanced Search form, select a date or date range from the drop-down list, then enter the date (or the starting and ending dates), using this format:"}
How do I restrict my search to a specific jurisdiction?	{"additionalLinks": null, "summary": "You can restrict your search to a specific jurisdiction in one of these ways.Your results will contain documents only from the jurisdictions you selected."}
How do I restrict my search to a specific practice area or legal topic?	{"additionalLinks": null, "summary": "You can restrict your search to a specific topic or content type in one of these ways.Your results will contain documents only from the practice areas or topics you selected."}
How do I retrieve a document when I know its citation?	{"additionalLinks": null, "summary": "To retrieve a single document when you know its citation, follow these steps."}
How do I run a Shepard's  search?	{"additionalLinks": null, "summary": "To  a citation:Punctuation, spacing, and capitalization within the citation are optional. However, the colon following \"shep\" is mandatory in order for the system to run a search and not a regular search."}
How do I save a document from my results to a folder?	{"additionalLinks": null, "summary": "After running a search and reviewing your results:The items will be saved for you to access from the Folders link in theMore drop-down list at the top of the page, or from theFolders pod on the  home page."}
How do I save a filter as a favorite?	{"additionalLinks": null, "summary": "When you make selections from the Narrow By filters orExplore Content to narrow your search, they are added to theRecent & and Favorites pod, along with favorite sources and topics. To save a filter to the Favorites pod on the  home page, follow the steps below.Favorite filters are saved in the list until you remove them."}
How do I save my research?	{"additionalLinks": null, "summary": "The search terms, documents, and other activities from your research are automatically saved in your history for up to 90 days. You can access them by selecting the History drop-down list at the top of any page.  Your last 5 searches are also available from theHistory pod on theFolders link fromMore drop-down list at the top of any page or select the item from theFolders pod on the home page.  home page.To retrieve your saved items, select the"}
How do I save text to a folder?	{"additionalLinks": null, "summary": "You can save a section of text from a document to a folder. From the full document view:The text will be saved for you to access from the Folders page of the application."}
How do I search using  ?	{"additionalLinks": null, "summary": "There are several ways to perform legal research with  .  To begin your research, select Client at the top of the page to associate your research with a specific client or matter.  Then search using one of the methods below.For information on constructing a Boolean search query, see  . For information about segment searching, see"}
How do I search all content?	{"additionalLinks": null, "summary": ""}
How do I search a collection of archived codes?	{"additionalLinks": null, "summary": ""}
How do I  a citation?	{"additionalLinks": null, "summary": "Punctuation, spacing, and capitalization within the citation are optional. However, the colon following \"shep\" is mandatory in order for the system to run a  search and not a regular search."}
How do I find a document when I know the citation?	{"additionalLinks": null, "summary": ""}
How do I use the Search Within Results feature?	{"additionalLinks": null, "summary": "After you run a Lexis Advance\u00ae search , you can narrow your results with the Search Within Results feature."}
How do I find an item saved in one of my folders?	{"additionalLinks": null, "summary": "You can search your folders to find a document, a section of text, a note, or any other item you have saved to a folder."}
How do I search for text in the document I'm viewing?	{"additionalLinks": null, "summary": "While you are viewing a document, you can search the contents of the document for your search terms (including variations on your search terms), or you can search for other terms you choose. This can be done from a document in your results list or from a document saved to one of your work folders."}
How do I use Get & Print to download and print documents and reports?	{"additionalLinks": null, "summary": "The Get & Print feature allows you to enter multiple citations and download or print documents or  's reports."}
How do I find an item in my history?	{"additionalLinks": null, "summary": "You can search your history to find a previous search or search terms, a document from your results, a page you printed, or any other activity from up to the last 90 days."}
How do I restrict my search to a specific source?	{"additionalLinks": null, "summary": "Use one of the following methods to restrict your search."}
How do I use the search feature in  ?	{"additionalLinks": null, "summary": "Take the following steps to use the Search feature in  :If you do not want to narrow your search to a specific Practice Area or Topic, enter your search terms in the search box and click the search button (  )."}
How do I restrict my search to a specific date or date range?	{"additionalLinks": null, "summary": "You can restrict your search to a specific date or date range by entering your search terms in the search box using one of the date restrictions shown in the table below. da(nnnn)inauguration and = 2/21/1992da(bef nnnn)spanish w/3 currency and < 1990da(aft nnnn)insurance w/3 premiums and > 1/20/2009Sports w/3 bankruptcy and <= 01/1976Boat and seizure and >= 5/23/1999Mayor w/3 Peoria and > 01/01/1960 and < 12/31/1980"}
How do I restrict my search to a specific jurisdiction, category, or practice area?	{"additionalLinks": null, "summary": "You can restrict your search to a specific jurisdiction, legal topic or content type in one of these ways."}
How do I resume a previous search?	{"additionalLinks": null, "summary": "There are two ways to resume a previous search:"}
How do I search in specific segments?	{"additionalLinks": null, "summary": "In  , all documents of the same type have a common structure, composed of the natural parts or divisions referred to as segments. (Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments)(Hide Segments) Segment searches can be run as either a natural language or a Boolean search, depending on the search syntax you use. The table below has examples of segment searches using natural language and Boolean syntax."}
How do I search based on text I have selected?	{"additionalLinks": null, "summary": "Use the Search Selected Text feature to find all the documents that contain text that is similar to text you have selected in a document from your results.  The search will be based on relevant terms in the passage you select, and can help you find other documents related to a topic you are researching."}
How do I search in a specific topic?	{"additionalLinks": null, "summary": ""}
How do I share a new alert with other users?	{"additionalLinks": null, "summary": "You can share new alerts you've created with other users. The users you have shared with will be notified by email, and will find the document in the Shared by others group of the left-side pane.  You will find the document in theShared by me group."}
How do I share a document in my results with other users?	{"additionalLinks": null, "summary": "You can share folders, documents, notes, and other items with other users by placing them in a shared folder. The users you share the folder with can add documents and add or modify notes.The users you have shared with will be notified by email, and will find the document in their Shared by others folder. You'll find the document in yourShared by me folder ."}
How do I share an existing alert with other users?	{"additionalLinks": null, "summary": "You can share an existing alert with other users.The Alerts page appearsThe users you have shared with will be notified by email, and will find the document in the Shared by others group of the left-side pane.  You'll find the document in theShared by me group."}
How do I share an existing document with other users?	{"additionalLinks": null, "summary": "You can share documents, notes, and other items stored in your folders.The users you have shared with will be notified by email, and will find the document in their Shared by others folder.  You'll find the document in yourShared by me folder."}
How do I share an existing folder with other users?	{"additionalLinks": null, "summary": "You can share folders and the documents, notes, and other items stored in them.The users you have shared with will be notified by email, and will find the folder in their Shared by others folder.  You'll find the folder in yourShared by me folder."}
How do I Shepardize  a document when I know its citation?	{"additionalLinks": null, "summary": "Retrieving a  report by citation can be done in a variety of ways."}
How do I use the Search Within Results: feature in Shepard's ?	{"additionalLinks": null, "summary": "You must first run a Shepard's\u00ae search before you can narrow your results.On the Citing Decisions tab, you can narrow your results by entering search terms into theSearch Within Results box."}
How do I sort the information within my Shepard's  reports?	{"additionalLinks": null, "summary": "You can sort information within the Citing Decisions and Table of Authorities tabs of your  report by using the Sort by: drop-down list."}
How do I save a source as a favorite?	{"additionalLinks": null, "summary": "If there's a source you often search in, you can save it as a favorite for future searches, in one of two ways.As you type, possible source names are displayed beneath the search box, next to Add Source as a Filter ."}
How do I restrict my search to a specific source?	{"additionalLinks": null, "summary": "You can restrict your search to a specific source in one of the following ways.As you type, possible source names are displayed beneath the search box, next to Add Source as a Filter ."}
How do I select a specific source to search in?	{"additionalLinks": null, "summary": "To select a specific source, use one of the methods below.The source name is added to the Narrow By pane."}
How do I choose my tax practice area?	{"additionalLinks": null, "summary": " lets you perform your tax research in one of three practice areas: federal, state and local, and U.S. international. The options and sources available for each practice area vary. Once you've chosen your practice area, you can perform your search ."}
How do I find a tax document?	{"additionalLinks": null, "summary": "If you know the citation for the specific case or document you want to view, you can either search directly for that document or Shepardize\u00ae it to see all related cases. You can search the Federal Code Reporter, statutes, regulations, IRS rulings and releases, U.S. Supreme Court cases, Tax Court cases, and the Federal Reporter - just to name a few."}
How do I narrow or filter my Lexis Advance Tax search results?	{"additionalLinks": null, "summary": "By default, when you first view the results of your tax search,  displays your results in Snapshot view, which provides an at-a-glance view of your top results for all the categories you selected to search in. While you are viewing your search results, you can limit your results to specific categories."}
How do I perform a tax search?	{"additionalLinks": null, "summary": "You can use  to search cases, regulations, and other primary and secondary sources, including the entire Internal Revenue Code Title 26. In addition, lets you search in a specialized area of tax law (such as Federal, State, International, etc.) as well as analytical materials (such as treatises and newsletters) in the same area of law.Once you've performed your search, you can view your results ."}
How do I restrict my tax search to specific sources?	{"additionalLinks": null, "summary": "While searching with  , you can limit your search to a specific set of primary and secondary tax sources within your federal, state and local, or U.S. international practice area. While viewing these sources, you can:"}
How do I save a tax source as a favorite?	{"additionalLinks": null, "summary": "When performing a search using  , you can select any number of sources to limit your search to. This can make it easier to review your results and make the best decision for continuing your research. Sometimes you may find you want to reuse sources you've already applied to a search. You can do this using either of the following methods:Favorite filters are saved in the list until you remove them."}
How do I search the CCH tax archive?	{"additionalLinks": null, "summary": "You can search archives of the CCH Internal Revenue Code (as early as 1978), Standard Federal Tax Reporter (as early as 2003), Master Tax Guide (as early as 1986), and State Tax archives (as early as 1999)."}
How do I view recent tax news?	{"additionalLinks": null, "summary": "Tax news sources like Tax Analysts\u00ae Tax Notes Today, Tax Analysts State Tax Notes, and Tax Analysts Worldwide Tax Treaties Tax Treaty News can help you stay up to date with international, federal, and state tax laws, regulations, and policy developments. Additionally, you can be notified of announcements, special reports, and in-depth commentary on taxation issues. This information can be updated daily or weekly, and it can be focused on your specific practice area."}
How do I work with the different tax sources?	{"additionalLinks": null, "summary": " includes several primary and secondary sources that can aid you in your research. These sources contain cases, codes, regulations, and analytical content, to name a few."}
How do I locate and view a tax document?	{"additionalLinks": null, "summary": "At the core of all tax research is the ability to locate the tax document that contains the information you need.  provides access to a wide range of primary and secondary sources so you can locate documents that support your research."}
How do I view the contents of Lexis Tax Advisor - Federal Topical?	{"additionalLinks": null, "summary": "You can use the Tax Overview tab of  to review the contents of Lexis Tax Advisor - Federal Topical, which is an online multi-volume analytical product that covers federal income, estate, gift, and foreign tax. It is divided into the following major topics:"}
How do I view the contents of Rhoades & Langer U.S. International Taxation and Tax Treaties?	{"additionalLinks": null, "summary": "You can use the Tax Overview tab of  to review the contents of Rhoades & Langer U.S. International Taxation and Tax Treaties, which features in-depth analysis of all relevant Internal Revenue Code provisions and Treasury Regulations and Rulings, annotated text of every U.S. income tax treaty, as well as key features such as practical examples, diagrams, summary status sheets to identify all treaties and agreements currently in force, concise general rules, and examples and tables to speed and simplify your work. It is divided into the following major topics:"}
How do I view the contents of Bender's State Taxation: Principles and Practice?	{"additionalLinks": null, "summary": "You can use the Tax Overview tab of  to review the contents of Bender's State Taxation: Principles and Practice, which is divided into the following major topics:"}
How do I work with my Lexis Advance Tax search results?	{"additionalLinks": null, "summary": "Once you complete your tax-related search, you can review your results and choose which documents provide the information you are looking for. Several tools can help you locate that document, including post-search filters."}
How do I view the Lexis Advance product?	{"additionalLinks": null, "summary": "While viewing any  page, choose page appears.  from the experience drop-down list (located at the top of the page). The"}
How do I save a topic as a favorite?	{"additionalLinks": null, "summary": "If there's a topic you often search in, you can save it as a favorite for future searches."}
How do I use the graphical view of my results?	{"additionalLinks": null, "summary": "The graphical view shows the location and distribution of each of your search terms in each of the documents in your results in a graphical display. The graphical view is available in both your results list and in the full document.  At a glance, this view gives you an idea of how often your search terms occur in your results or a specific document, which terms appear in close proximity to others, and which segments they appear in. You can use the graphical view to navigate directly to points in your documents where your terms appear together, or select a highlighted term to view an extract of the document where the term appears.Slide Multicolor to the off position.SelectView this passage in full document below the extract."}
How do I use search connectors?	{"additionalLinks": null, "summary": "Follow these steps to use search connectors to define relationships between your search terms."}
How do I use the  ?	{"additionalLinks": null, "summary": "The  lists cases that cite to the case you are viewing as well as cases your case has cited - for a specific legal issue or point of law. Not all legal documents have a .Select Results List at the top right of the page."}
How do I view my research history in a graphic view?	{"additionalLinks": null, "summary": ""}
How do I view the search terms in my results graphically?	{"additionalLinks": null, "summary": "The graphical view shows the location and distribution of each of your search terms in each of the documents in your results in a graphical display. The graphical view is available in both your results list and in the full document.  At a glance, this view gives you an idea of how often your search terms occur in your results or a specific document, which terms appear in close proximity to others, and which segments they appear in. You can use the graphical view to navigate directly to points in your documents where your terms appear together, or select a highlighted term to view an extract of the document where the term appears.Slide Multicolor to the off position.SelectView this passage in full document below the extract."}
How do I search in  ?	{"additionalLinks": null, "summary": " examines the outcomes of cases similar to yours and summarizes the results in a series of graphs and charts, which can then be examined more closely for specific verdict information, such as the case topic, specific results, and key players."}
Working with Alerts	{"additionalLinks": "What is an alert?,How do I create an alert?,How do I view the results of an alert?,How do I edit an alert?,How do I delete an alert?,How do I share a new alert with other users?,How do I share an existing alert with other users?,How do I update a  ?,How do I pause an alert?,How do I restart an alert?,How do I find a specific alert?,How do I search in a document found by an alert I created?", "summary": "Read through the links below for more information about alerts."}
Working with 	{"additionalLinks": "What is an alert?,How do I create an alert?,How do I view the results of an alert?,How do I edit an alert?,How do I delete an alert?,How do I update a  ?,How do I pause an alert?,How do I restart an alert?,How do I find a specific alert?", "summary": "Read through the links below for more information about  ."}
Counsel Benchmarking	{"additionalLinks": "What is  ?,How do I use filters in Counsel Benchmarking?", "summary": "To help you understand the data you are viewing in  , please note the following definitions:"}
Contact Us	{"additionalLinks": "Customer Support Contact Information", "summary": ""}
Custom Pages	{"additionalLinks": "What is a  custom page?,How do I create a  custom page?,How do I edit a custom page I have created?,How do I make a custom page my start page?,Custom Page Pods", "summary": "Read through the links below for more information about custom pages."}
Deliver Your Results	{"additionalLinks": "What is delivery?,Tutorial: Delivering Results in Lexis Advance\u00ae,How do I download my results or documents?,How do I email my results or documents?,How do I print my results or documents?,How do I send my results or documents to Dropbox?,How do I download, print, email, and send to Dropbox the document attachments associated with my results?", "summary": "Read through the links below for more information about delivering your results."}
CourtLink Dockets	{"additionalLinks": null, "summary": "PARAGRAPH TEXT GOES HERE"}
Using Filters to Restrict Your Search	{"additionalLinks": "What is a recent or favorite filter?,How do I restrict my search using filters?,How do I restrict my search to a specific jurisdiction?,How do I restrict my Federal search to a particular jurisdiction?,How do I restrict my search to a specific category?,How do I restrict my search to a specific practice area or legal topic?,How do I save a filter as a favorite?,How do I remove a filter I have saved as a favorite?", "summary": "The links below provide information about using filters to restrict your  search."}
Working with the Full Document	{"additionalLinks": "What is a full document page?,What is Shepard's\u00ae More Like This Headnote,How do I search for text in the document I'm viewing?,How do I save a document from my results to a folder?,How do I save my research?,How do I download my results or documents?,How do I email my results or documents?,How do I print my results or documents?,How do I save a permanent link to a page I'm viewing?", "summary": "Read through the links below for more information about working with the documents in your results."}
Searching the Online Help	{"additionalLinks": "Help System: Keyword and Wildcard Searching,Help System: Phrase and Connector Searching", "summary": "Use the search box at the top of any help page to search for words and phrases within help articles. You can also use connectors, use \"fuzzy\" and wildcard logic, search document metadata, boost the importance of individual terms, and use grouping syntax to create advanced search queries.If you want to find help articles that contain the following characters, they must be preceded by the \\ character:"}
History	{"additionalLinks": "What is the history feature?,Tutorial: Viewing Your Search History in the History List View,Tutorial: Using the  Research Map,How do I find an item in my history?,How do I save my research?", "summary": "Read through the links below for more information about using the history feature."}
About the Suite of Lexis Advance Products	{"additionalLinks": "What is Lexis Advance\u00ae?,What is a Shepard's \u00ae citation search?,What is  ?,What is  ?,What is  ?,What is  ?,What is  ?,What is  ?, for students, for professors,About ", "summary": ""}
Setting Up Alerts	{"additionalLinks": "How do I create an alert?,How do I view the results of an alert?,How do I edit an alert?,How do I delete an alert?,How do I update a  ?,How do I pause an alert?,How do I restart an alert?,How do I find a specific alert?,How do I share a new alert with other users?,How do I share an existing alert with other users?,How do I search in a document found by an alert I created?,Tutorial: Using Lexis Advance\u00ae Alerts", "summary": ""}
Performing Citation Searches	{"additionalLinks": "What is a Shepard's \u00ae citation search?,How do I retrieve a document when I know its citation?,How do I Shepardize \u00ae a document when I know its citation?,How do I find a document when I know the citation?,How do I run a Shepard's \u00ae search?", "summary": ""}
Using Connectors and Commands to Search	{"additionalLinks": "Search Connectors Quick Reference Card,Connector Order and Priority, Equivalents for Other Connectors,Words Ignored During a Natural Language Search,and Connector,and not Connector,atleast Command,near/n Connector,onear/n Connector,or Connector,pre/n Connector,/n Connector,w/n Connector,w/p or/p Connector,w/seg Connector,w/s or/s Connector,pre/s Connector,pre/p Connector,Using not with proximity connectors,Using ! to Find Variations of a Word,Using * to Find Variations of a Word,Using ? to Find Variations of a Word,How do I use search connectors?,How do I restrict my search to a specific date or date range?", "summary": ""}
Delivering Your Search Results and Documents	{"additionalLinks": "What is delivery?,Tutorial: Delivering Results in Lexis Advance\u00ae,How do I download my results or documents?,How do I email my results or documents?,How do I print my results or documents?,How do I send my results or documents to Dropbox?,How do I download, print, email, and send to Dropbox the document attachments associated with my results?", "summary": ""}
Saving Searches and Filters as Favorites So You Can Use Them Again	{"additionalLinks": "What is a recent or favorite filter?,How do I save a filter as a favorite?,How do I save a topic as a favorite?,How do I save a source as a favorite?,How do I remove a source or topic from the Favorites pod?,How do I remove a filter I have saved as a favorite?", "summary": ""}
Working with Documents	{"additionalLinks": "What is a full document page?,What are Topic Summaries?,What is Shepard's\u00ae More Like This Headnote,What is Table of Contents browsing?,How do I view a document in reading view?,How do I search for text in the document I'm viewing?,How do I save a document from my results to a folder?,How do I copy a citation to the clipboard?,How do I display the  ?,How do I use the  ?,How do I make annotations in a document?,How do I edit or delete annotations I've made in a document?,How do I highlight text in a document?,How do I hide or delete highlighting in a document?,Page Numbering in Reporter Documents", "summary": ""}
Getting Started	{"additionalLinks": "Tutorial: Getting Started with Lexis Advance\u00ae,What is narrowing my results?,What is delivery?,Home Page,Full Document Page,How do I search using  ?,How do I  a citation?,How do I find a document when I know the citation?,How do I restrict my search to a specific source?,How do I create an alert?,How do I save my research?,How do I save a document from my results to a folder?", "summary": ""}
Viewing Your Research History in List or Map Format	{"additionalLinks": "What is the history feature?,What is the Research Map?,What is the compare search results feature?,What is the find similar documents feature?,What does the Run search as ... option do?,Tutorial: Viewing Your Search History in the History List View,Tutorial: Using the  Research Map,How do I find an item in my history?,How do I find an item from my previous research?,How do I save my research?,How do I view my research history in a graphic view?,How do I find documents that are common to the results sets of 2 or more searches?,How do I find documents that are similar to documents I select from my results?,How do I rerun a search?,Research History Map Page", "summary": ""}
Working with Your Search Results	{"additionalLinks": "What is a results list?,What is narrowing my results?,Tutorial: Working with Search Results,How do I restrict my results to a specific date range?,How do I restrict my results to documents containing specific keywords?,How do I restrict my results to a specific practice area or topic?,How do I restrict my results to specific categories?,How do I download my results or documents?,How do I email my results or documents?,How do I print my results or documents?,How do I save my research?,How do I create a new folder?,How do I save a permanent link to a page I'm viewing?", "summary": ""}
Performing a Standard Search with 	{"additionalLinks": "What is a  search?,Tutorial: Searching,Tutorial: Using the Lexis Advance\u00ae ,How do I search using  ?,How do I select a specific source to search in?,How do I restrict my search using filters?,How do I Shepardize \u00ae a document when I know its citation?,How do I search archived codes?,Using Search Connectors ( and ,or , etc.) and Commands (atleast )", "summary": ""}
Searching Specific Sources & Topics and Using Pre-search Filters	{"additionalLinks": "How do I select a specific source to search in?,How do I restrict my search to a specific source?,How do I save a source as a favorite?,How do I restrict my search to a specific source?,How do I browse through all available topics?,How do I search in a specific topic?,How do I save a topic as a favorite?,How do I restrict my search to a specific practice area or legal topic?,How do I restrict my search using filters?,How do I save a filter as a favorite?,Sources for Formats,Search In a Specific Source", "summary": ""}
Shepard's Tutorials	{"additionalLinks": "Tutorial: Shepard's\u00ae Appellate History,Tutorial: Shepard's\u00ae Citing Decisions,Tutorial: Using  Headnotes in Reports,Tutorial: Overview of the  Citations Service,Tutorial:  Table of Authorities", "summary": ""}
Saving Research to Work Folders	{"additionalLinks": "What Are Folders?,Tutorial: Using Folders in Lexis Advance\u00ae,How do I save my research?,How do I create a new folder?,How do I save a document from my results to a folder?,How do I save text to a folder?,How do I share a document in my results with other users?,How do I share an existing document with other users?,How do I find an item saved in one of my folders?,How do I save a permanent link to a page I'm viewing?,Working with the Recycle Bin", "summary": ""}
LexisNexis Interactive Citation Workstation	{"additionalLinks": " for students, for professors,How do I complete an exercise in  ?,How do I request an exercise reset in  ?,How do I print a  completion certificate?,How do I select my professors in  ?,How do I grade  exercises by manual?,How do I grade  exercises for a selected student?,How do I change  's exercise settings?,How do I reset an  exercise for a student?", "summary": "The links below give you more information about using  allows law school students to complete citation exercises online, and track their progress through the various exercise manuals. Instructors can assign grades and reset exercises as necessary, as well as follow student progress. The links below provide more information on using ."}
Selecting Topics	{"additionalLinks": "How do I search using  ?,How do I browse through all available topics?", "summary": "You can browse all topics by selecting Browse at the top of theTopics . A list of topics is displayed alphabetically, and you can search for a topic or just browse through the list of topics to find the one you want to use.  home page, then"}
About 	{"additionalLinks": "What is Lexis Advance\u00ae?,What is source selection?,What is a  search?,What is narrowing my results?", "summary": ""}
Topic Summaries	{"additionalLinks": "What are Topic Summaries?", "summary": ""}
Legislative Alert Service	{"additionalLinks": null, "summary": "Legislative Alert Service is generated if recent legislative activity affects a statute. Legislative Alert Service may include:"}
About 	{"additionalLinks": "What is  ?,What are  forms?, documents,How do I use the search feature in  ?,How do I submit a question to the  authors?,How do I submit feedback about  to ?,Lexis\u00ae Practice Advisor Results List Page", "summary": " gives attorneys the tools, guidance, and information they need so they can focus their expertise on what matters most.  The links below provide more information on specific aspects of ."}
 Forms	{"additionalLinks": "What are  forms?,What is the  Forms Index?,How do I open a form?,How do I edit a form?,How do I open a locked form?,How do I add alternate clauses to a form?,How do I add an optional clause to a form?", "summary": "The links below give you more information on finding and using  forms."}
 Forms Index	{"additionalLinks": "What is the  Forms Index?,Using the  Forms Index Page", "summary": "The links below give provide information on the  Forms Index."}
Viewing  Search Results	{"additionalLinks": "What is narrowing my results?,Tutorial: Working with Search Results,How do I narrow or filter my results after a search?,How do I get back to my previous results after narrowing them one or more times?,How do I restrict my results to a specific date range?,How do I download my results or documents?,How do I email my results or documents?,How do I save my research?,How do I create a new folder?", "summary": "Read through the links below for more information about working with your results."}
About 	{"additionalLinks": "What is  ?", "summary": ""}
Viewing Reports for Individual Attorneys using 	{"additionalLinks": "How do I view  reports of individual attorneys?,How do I view a snapshot of an attorney's profile using  ?,How do I view the ways an attorney has been involved in various cases using  ?,How do I interpret  graph data?,How do I view a list of documents in which an expert witness, judge, or attorney has been published?,How do I view news articles in which an expert witness, judge, or attorney has been mentioned?,How do I perform a Web search for information on an expert witness, judge, or attorney?,How do I restrict data about individual expert, attorney, and judge profiles?,Understanding Attorney Reports for ,What if my  results contain unknown data?,Understanding the Graphs and Charts Used in ", "summary": ""}
Searching for Attorneys using 	{"additionalLinks": "What are my options when searching for attorney, expert witness, or judge profiles?,How do I search for an attorney using  ?,How do I search for an attorney within a specific location?,How do I pre-filter my  search results?, Sources for Attorney Profiles,Search Tips for ", "summary": ""}
Viewing Reports for Individual Experts Using 	{"additionalLinks": "How do I view  reports of individual experts?,How do I view the expert witness' curriculum vitae?,How do I view a snapshot of an expert witness' profile using  ?,How do I view the ways an expert witness has been involved in cases?,How do I interpret  graph data?,How do I view a list of documents in which an expert witness, judge, or attorney has been published?,How do I view news articles in which an expert witness, judge, or attorney has been mentioned?,How do I perform a Web search for information on an expert witness, judge, or attorney?,How do I restrict data about individual expert, attorney, and judge profiles?,Understanding Expert Witness Reports for ,What if my  results contain unknown data?,Understanding the Graphs and Charts Used in , Sources for Expert Witness Profiles", "summary": ""}
Searching for Expert Witnesses Using 	{"additionalLinks": "What are my options when searching for attorney, expert witness, or judge profiles?,How do I search for a specific expert witness using  ?,How do I search for an expert witness with a specific area of expertise?,How do I pre-filter my  search results?, Sources for Expert Witness Profiles, Sources for Attorney Profiles", "summary": ""}
Viewing Reports for Individual Judges Using 	{"additionalLinks": "How do I view  reports of individual judges?,How do I view a snapshot of the judge's profile using  ?,How do I view the ways a judge has been involved in the courts using  ?,How do I interpret  graph data?,How do I view a list of documents in which an expert witness, judge, or attorney has been published?,How do I view news articles in which an expert witness, judge, or attorney has been mentioned?,How do I perform a Web search for information on an expert witness, judge, or attorney?,How do I restrict data about individual expert, attorney, and judge profiles?,Understanding Judge Reports in ,What if my  results contain unknown data?,Understanding the Graphs and Charts Used in , Sources for Judge Profiles", "summary": ""}
Searching for Judges Using 	{"additionalLinks": "What are my options when searching for attorney, expert witness, or judge profiles?,How do I search for a specific judge using  ?,How do I search for a judge within a specific jurisdiction?,How do I pre-filter my  search results?, Sources for Judge Profiles,Search Tips for ", "summary": ""}
Viewing Overall Search Results in 	{"additionalLinks": "Understanding Overall Search Results for LexisNexis\u00ae Litigation Profile Suite,How do I sort the profiles in the  search results list?,How do I narrow or filter my  search results?,How do I view  reports of individual experts?,How do I view  reports of individual judges?,How do I view  reports of individual attorneys?", "summary": ""}
Searching with 	{"additionalLinks": "What are my options when searching for attorney, expert witness, or judge profiles?,How do I search for a specific expert witness using  ?,How do I search for an expert witness with a specific area of expertise?,How do I search for a specific judge using  ?,How do I search for a judge within a specific jurisdiction?,How do I search for an attorney using  ?,How do I search for an attorney within a specific location?,How do I pre-filter my  search results?", "summary": ""}
About 	{"additionalLinks": "About ,How do I limit my search results to show only those documents for my organization?,How do I filter my list of organizational documents?,How do I view my documents using Lexis\u00ae Search Advantage?,How do I view metadata about an organization's document and use it to navigate through the document ?,How do I complete a search for similar organization documents based on client name, matter, document type, or document author?,How do I view the Lexis\u00ae Search Advantage scorecard?,How do I view my organization's documents in their native format?", "summary": ""}
Using the Lexis Advance Research Map	{"additionalLinks": "What is the Research Map?,What is the compare search results feature?,What is the find similar documents feature?,How do I view my research history in a graphic view?,How do I find documents that are common to the results sets of 2 or more searches?,How do I find documents that are similar to documents I select from my results?", "summary": "Read through the links below for more information about the Research Map feature of your research history."}
Using 	{"additionalLinks": "What is  ?,How do I select a topic to use with  ?,How do I use the  dashboard?", "summary": "Read through the links below in order to understand  ."}
Getting Started with the 	{"additionalLinks": "What is  ?,How do I select a topic to use with  ?", "summary": "Read through the links below to get started using the  ."}
Notifications	{"additionalLinks": "What are  Notifications?,Notifications List Page", "summary": "Read through the links below for more information about notifications."}
Using the Practice Center	{"additionalLinks": "How do I search using the  advanced search form?,How do I find my practice center?,How do I make a practice center my start page?,How do I use a  practice center?,How do I search using a  practice center?,What is a  practice center?", "summary": "Read through the links below for more information about using practice centers."}
Searching Public Records	{"additionalLinks": null, "summary": "You can search public records holdings for information about people, businesses, locations, and other entities by selecting the form for the kind of search you want to perform and entering the information you know in the fields provided. You don't need to enter data for every field."}
Public Records Search Results	{"additionalLinks": null, "summary": "You may deliver the documents in your search results in any of the following ways:"}
Viewing Your Search Results	{"additionalLinks": "What is narrowing my results?,Tutorial: Working with Search Results,Results List Page,Full Document Page,How do I narrow or filter my results after a search?,How do I restrict my results to a specific date range?,How do I restrict my results to documents containing specific keywords?,How do I restrict my results to a specific practice area or topic?,How do I restrict my results to specific categories?,How do I download my results or documents?,How do I email my results or documents?,How do I print my results or documents?,How do I save my research?,How do I create a new folder?,How do I save a permanent link to a page I'm viewing?", "summary": "Read through the links below for more information about working with your results."}
Searching with 	{"additionalLinks": "Tutorial: Getting Started with Lexis Advance\u00ae,What is a  search?,Tutorial: Searching,How do I search using  ?,How do I select a specific source to search in?,How do I restrict my search using filters?,How do I Shepardize \u00ae a document when I know its citation?,How do I create an alert?,How do I search in specific segments?,How do I save my research?,How do I search archived codes?,Using Search Connectors ( and ,or , etc.) and Commands (atleast )", "summary": "Read through the links below for more information about searching."}
